Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2014-02-24,X (Nov 2014),0.0000,17.9000,18.5500,0,18.2000,0,0,0,0
2014-02-25,X (Nov 2014),18.4400,18.4800,18.3500,18.2000,18.3500,0.1500,189,0,0
2014-02-26,X (Nov 2014),18.3800,18.6100,18.2900,18.3500,18.5500,0.2000,533,0,0
2014-02-27,X (Nov 2014),18.5500,18.7100,18.5000,18.5500,18.5500,0.0000,358,0,0
2014-02-28,X (Nov 2014),18.7000,18.8300,18.4800,18.5500,18.7500,0.2000,706,0,0
2014-03-03,X (Nov 2014),19.0900,19.1100,18.9300,18.7500,19.0000,0.2500,301,0,0
2014-03-04,X (Nov 2014),19.0000,19.0000,18.4700,19.0000,18.6500,-0.3500,434,0,0
2014-03-05,X (Nov 2014),18.6000,18.6500,18.5400,18.6500,18.6500,0.0000,349,0,0
2014-03-06,X (Nov 2014),18.6200,18.6500,18.5500,18.6500,18.5500,-0.1000,183,0,0
2014-03-07,X (Nov 2014),18.4500,18.7100,18.4000,18.5500,18.6500,0.1000,254,0,0
2014-03-10,X (Nov 2014),18.8000,18.8000,18.5900,18.6500,18.6000,-0.0500,11,0,0
2014-03-11,X (Nov 2014),18.7000,18.9100,18.5800,18.6000,18.8000,0.2000,159,0,0
2014-03-12,X (Nov 2014),18.9200,18.9500,18.6900,18.8000,18.7500,-0.0500,363,0,0
2014-03-13,X (Nov 2014),18.6700,19.1000,18.6700,18.7500,19.0000,0.2500,128,0,0
2014-03-14,X (Nov 2014),19.0500,19.1500,18.8500,19.0000,19.0000,0.0000,275,0,0
2014-03-17,X (Nov 2014),18.8700,18.9500,18.5500,19.0000,18.5500,-0.4500,85,0,0
2014-03-18,X (Nov 2014),18.6000,18.6000,18.3500,18.5500,18.4500,-0.1000,498,0,0
2014-03-19,X (Nov 2014),18.4500,18.9000,18.4000,18.4500,18.5500,0.1000,268,0,0
2014-03-20,X (Nov 2014),18.4500,18.6000,18.3000,18.5500,18.3500,-0.2000,493,0,0
