Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2015-12-21,U (Sep 2016),0.0000,20.0000,22.0000,0,21.0000,0,0,0,0
2015-12-22,U (Sep 2016),0.0000,19.1500,21.6500,21.0000,20.3750,-0.6250,0,0,0
2015-12-23,U (Sep 2016),0.0000,17.1000,20.5000,20.3750,18.8000,-1.5750,0,0,0
2015-12-24,U (Sep 2016),0.0000,17.2500,20.5000,18.8000,18.8500,0.0500,0,0,0
2015-12-28,U (Sep 2016),20.5000,20.5000,20.5000,18.8500,19.8250,0.9750,1,0,0
2015-12-29,U (Sep 2016),0.0000,19.0000,20.9500,19.8250,19.9750,0.1500,0,0,0
2015-12-30,U (Sep 2016),0.0000,19.6000,20.9000,19.9750,19.5750,-0.4000,0,0,0
2015-12-31,U (Sep 2016),0.0000,19.0000,20.9000,19.5750,19.9500,0.3750,0,0,0
2016-01-04,U (Sep 2016),20.9500,21.0000,20.6700,19.9500,20.8500,0.9000,36,0,0
2016-01-05,U (Sep 2016),20.5000,20.7400,20.4300,20.8500,20.4500,-0.4000,31,0,0
2016-01-06,U (Sep 2016),21.0000,21.0000,20.7000,20.4500,20.7250,0.2750,45,0,0
2016-01-07,U (Sep 2016),20.9500,21.2700,20.9000,20.7250,21.2250,0.5000,31,0,0
2016-01-08,U (Sep 2016),21.1500,22.8500,20.9700,21.2250,22.8500,1.6250,40,0,0
2016-01-11,U (Sep 2016),22.5300,22.9100,22.1500,22.8500,22.3500,-0.5000,118,0,0
2016-01-12,U (Sep 2016),21.8900,22.2200,21.7200,22.3500,22.5000,0.1500,102,0,0
2016-01-13,U (Sep 2016),21.4800,22.6500,21.4800,22.5000,22.8250,0.3250,58,0,0
2016-01-14,U (Sep 2016),22.6000,22.7900,22.2100,22.8250,22.3750,-0.4500,85,0,0
2016-01-15,U (Sep 2016),22.7700,23.3500,22.5000,22.3750,23.2000,0.8250,324,0,0
2016-01-19,U (Sep 2016),23.3800,23.6000,22.4400,23.2000,23.1500,-0.0500,262,0,0
2016-01-20,U (Sep 2016),23.6500,24.2000,23.0500,23.1500,23.3000,0.1500,201,0,0
2016-01-21,U (Sep 2016),23.1300,23.6000,22.9800,23.3000,23.3250,0.0250,130,0,0
2016-01-22,U (Sep 2016),23.2500,23.2500,22.3100,23.3250,22.3500,-0.9750,532,0,0
2016-01-25,U (Sep 2016),22.2800,22.8000,22.1100,22.3500,22.7750,0.4250,871,0,0
2016-01-26,U (Sep 2016),22.8000,23.1000,22.2500,22.7750,22.3000,-0.4750,373,0,0
2016-01-27,U (Sep 2016),22.3000,22.7600,22.0500,22.3000,22.6250,0.3250,578,0,0
2016-01-28,U (Sep 2016),22.3000,22.7000,22.2500,22.6250,22.3750,-0.2500,508,0,0
2016-01-29,U (Sep 2016),22.3000,22.3500,21.7000,22.3750,21.7250,-0.6500,642,0,0
2016-02-01,U (Sep 2016),21.6900,21.9000,21.6000,21.7250,21.6500,-0.0750,57,0,0
2016-02-02,U (Sep 2016),21.9000,22.2500,13.2500,21.6500,22.1750,0.5250,770,0,0
2016-02-03,U (Sep 2016),22.2500,22.7700,22.0200,22.1750,22.1000,-0.0750,695,0,0
2016-02-04,U (Sep 2016),22.1500,22.5500,21.8500,22.1000,22.3500,0.2500,511,0,0
2016-02-05,U (Sep 2016),22.3500,23.0500,22.3300,22.3500,22.7500,0.4000,1221,0,0
2016-02-08,U (Sep 2016),23.1500,23.7000,22.8000,22.7500,23.1000,0.3500,959,0,0
2016-02-09,U (Sep 2016),23.2500,23.7900,23.1000,23.1000,23.4750,0.3750,414,0,0
2016-02-10,U (Sep 2016),23.4000,23.6300,23.0300,23.4750,23.5000,0.0250,789,0,0
2016-02-11,U (Sep 2016),23.5900,24.8000,23.4500,23.5000,24.3250,0.8250,2151,0,0
2016-02-12,U (Sep 2016),24.3300,24.4500,24.0000,24.3250,24.2750,-0.0500,444,0,0
2016-02-16,U (Sep 2016),24.0300,24.0900,23.6000,24.2750,23.8000,-0.4750,862,0,0
2016-02-17,U (Sep 2016),23.8600,24.0000,23.1000,23.8000,23.3250,-0.4750,1159,0,0
2016-02-18,U (Sep 2016),23.2500,23.4500,23.0300,23.3250,23.3750,0.0500,1546,0,0
2016-02-19,U (Sep 2016),23.3600,23.6200,23.0500,23.3750,23.1750,-0.2000,1206,0,0
2016-02-22,U (Sep 2016),23.2000,23.2000,22.5000,23.1750,22.5500,-0.6250,1722,0,0
2016-02-23,U (Sep 2016),22.5500,23.0300,22.5000,22.5500,22.9750,0.4250,1359,0,0
2016-02-24,U (Sep 2016),22.9700,23.4500,22.7200,22.9750,22.7750,-0.2000,2142,0,0
2016-02-25,U (Sep 2016),22.7700,22.9500,22.4500,22.7750,22.4750,-0.3000,852,0,0
2016-02-26,U (Sep 2016),22.4900,22.8300,22.2000,22.4750,22.6750,0.2000,1574,0,0
2016-02-29,U (Sep 2016),22.6800,22.9700,22.4000,22.6750,22.8750,0.2000,1554,0,0
2016-03-01,U (Sep 2016),22.8500,23.0000,21.8000,22.8750,21.8250,-1.0500,1434,0,0
2016-03-02,U (Sep 2016),21.9000,22.0200,21.6000,21.8250,21.7000,-0.1250,1180,0,0
2016-03-03,U (Sep 2016),21.7000,21.7500,21.1300,21.7000,21.2250,-0.4750,1598,0,0
2016-03-04,U (Sep 2016),21.1600,21.5500,20.9500,21.2250,21.5250,0.3000,1484,0,0
2016-03-07,U (Sep 2016),21.3200,21.6800,21.2500,21.5250,21.3750,-0.1500,1167,0,0
2016-03-08,U (Sep 2016),21.4500,21.8800,21.3500,21.3750,21.8750,0.5000,1922,0,0
2016-03-09,U (Sep 2016),21.8000,21.9500,21.6300,21.8750,21.6750,-0.2000,1456,0,0
2016-03-10,U (Sep 2016),21.6300,22.0900,21.3000,21.6750,21.5750,-0.1000,2061,0,0
2016-03-11,U (Sep 2016),21.5600,21.5600,21.1000,21.5750,21.1750,-0.4000,1391,0,0
