Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2015-06-22,H (Mar 2016),0.0000,17.9000,19.4500,0,18.6750,0,0,0,0
2015-06-23,H (Mar 2016),0.0000,18.7000,19.1000,18.6750,18.9000,0.2250,0,0,0
2015-06-24,H (Mar 2016),0.0000,18.6000,18.8500,18.9000,18.7250,-0.1750,0,0,0
2015-06-25,H (Mar 2016),0.0000,18.6000,18.7000,18.7250,18.6750,-0.0500,0,0,0
2015-06-26,H (Mar 2016),0.0000,18.5000,18.6000,18.6750,18.5500,-0.1250,0,0,0
2015-06-29,H (Mar 2016),18.8000,19.2500,18.8000,18.5500,19.2500,0.7000,6,0,0
2015-06-30,H (Mar 2016),19.3500,19.3500,19.2000,19.2500,19.0500,-0.2000,6,0,0
2015-07-01,H (Mar 2016),18.8500,18.8500,18.6000,19.0500,18.5000,-0.5500,5,0,0
2015-07-02,H (Mar 2016),18.9000,18.9500,18.7500,18.5000,18.6750,0.1750,8,0,0
2015-07-06,H (Mar 2016),19.2500,19.2500,18.9300,18.6750,18.9500,0.2750,84,0,0
2015-07-07,H (Mar 2016),19.2000,19.3000,18.8400,18.9500,18.8000,-0.1500,31,0,0
2015-07-08,H (Mar 2016),18.9200,19.3000,18.9000,18.8000,19.1750,0.3750,127,0,0
2015-07-09,H (Mar 2016),19.1000,19.3000,18.8500,19.1750,19.3750,0.2000,79,0,0
2015-07-10,H (Mar 2016),19.3400,19.3400,18.7300,19.3750,18.9000,-0.4750,45,0,0
2015-07-13,H (Mar 2016),19.1000,19.1000,18.3200,18.9000,18.3000,-0.6000,42,0,0
2015-07-14,H (Mar 2016),18.3000,18.4500,18.1800,18.3000,18.4000,0.1000,152,0,0
2015-07-15,H (Mar 2016),18.3500,18.5500,18.2500,18.4000,18.3250,-0.0750,88,0,0
2015-07-16,H (Mar 2016),18.2500,18.3000,18.0400,18.3250,18.0250,-0.3000,77,0,0
2015-07-17,H (Mar 2016),18.0500,18.0500,17.9600,18.0250,17.9750,-0.0500,117,0,0
2015-07-20,H (Mar 2016),18.0000,18.0000,17.8500,17.9750,17.9500,-0.0250,220,0,0
2015-07-21,H (Mar 2016),17.9500,18.0500,17.9000,17.9500,17.9250,-0.0250,428,0,0
2015-07-22,H (Mar 2016),17.9900,18.2000,17.9900,17.9250,18.0250,0.1000,466,0,0
2015-07-23,H (Mar 2016),18.0000,18.3000,17.9900,18.0250,18.0750,0.0500,260,0,0
2015-07-24,H (Mar 2016),18.0500,18.3500,18.0000,18.0750,18.2000,0.1250,278,0,0
2015-07-27,H (Mar 2016),18.2000,18.6000,18.2000,18.2000,18.4250,0.2250,475,0,0
2015-07-28,H (Mar 2016),18.4000,18.4400,18.0500,18.4250,18.1250,-0.3000,269,0,0
2015-07-29,H (Mar 2016),18.0000,18.1100,17.9400,18.1250,18.1000,-0.0250,525,0,0
2015-07-30,H (Mar 2016),18.0500,18.2200,18.0500,18.1000,18.1000,0.0000,317,0,0
2015-07-31,H (Mar 2016),18.0500,18.2000,18.0000,18.1000,18.0500,-0.0500,176,0,0
2015-08-03,H (Mar 2016),18.1000,18.3000,17.9500,18.0500,17.9250,-0.1250,273,0,0
2015-08-04,H (Mar 2016),17.9800,18.0500,17.8500,17.9250,18.0250,0.1000,196,0,0
2015-08-05,H (Mar 2016),18.0300,18.0300,17.7900,18.0250,17.9500,-0.0750,529,0,0
