date,time,open,high,low,close,volume
20181129,15:30:00,18.95,18.95,18.95,18.95,2
20181129,15:31:00,18.95,18.95,18.95,18.95,0
20181129,15:32:00,18.95,18.95,18.95,18.95,0
20181129,15:33:00,18.95,18.95,18.95,18.95,0
20181129,15:34:00,18.95,18.95,18.95,18.95,0
20181129,15:35:00,19.0,19.0,19.0,19.0,1
20181129,15:36:00,19.0,19.0,19.0,19.0,0
20181129,15:37:00,19.0,19.0,19.0,19.0,0
20181129,15:38:00,19.0,19.0,19.0,19.0,0
20181129,15:39:00,19.0,19.0,19.0,19.0,0
20181129,15:40:00,19.0,19.0,19.0,19.0,0
20181129,15:41:00,19.0,19.0,19.0,19.0,0
20181129,15:42:00,19.0,19.0,19.0,19.0,0
20181129,15:43:00,19.0,19.0,19.0,19.0,0
20181129,15:44:00,19.0,19.0,19.0,19.0,0
20181129,15:45:00,19.0,19.0,19.0,19.0,0
20181129,15:46:00,19.0,19.0,19.0,19.0,0
20181129,15:47:00,19.0,19.0,19.0,19.0,0
20181129,15:48:00,19.0,19.0,19.0,19.0,0
20181129,15:49:00,19.0,19.0,19.0,19.0,0
20181129,15:50:00,19.0,19.0,19.0,19.0,0
20181129,15:51:00,19.0,19.0,19.0,19.0,0
20181129,15:52:00,19.0,19.0,19.0,19.0,0
20181129,15:53:00,19.0,19.0,19.0,19.0,0
20181129,15:54:00,19.0,19.0,19.0,19.0,0
20181129,15:55:00,19.0,19.0,19.0,19.0,0
20181129,15:56:00,19.0,19.0,19.0,19.0,0
20181129,15:57:00,19.0,19.0,19.0,19.0,0
20181129,15:58:00,19.0,19.0,19.0,19.0,0
20181129,15:59:00,19.0,19.0,19.0,19.0,0
20181129,16:00:00,19.0,19.0,19.0,19.0,0
20181129,16:01:00,19.0,19.0,19.0,19.0,0
20181129,16:02:00,19.0,19.0,19.0,19.0,0
20181129,16:03:00,19.0,19.0,19.0,19.0,0
20181129,16:04:00,19.0,19.0,19.0,19.0,0
20181129,16:05:00,19.0,19.0,19.0,19.0,0
20181129,16:06:00,19.0,19.0,19.0,19.0,0
20181129,16:07:00,19.0,19.0,19.0,19.0,0
20181129,16:08:00,19.0,19.0,19.0,19.0,0
20181129,16:09:00,19.0,19.0,19.0,19.0,0
20181129,16:10:00,19.05,19.05,19.05,19.05,2
