Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2015-02-23,X (Nov 2015),0.0000,19.8000,20.5000,0,20.1500,0,0,0,0
2015-02-24,X (Nov 2015),0.0000,19.6000,19.9500,20.1500,19.7250,-0.4250,0,0,0
2015-02-25,X (Nov 2015),0.0000,19.5500,19.3000,19.7250,19.5750,-0.1500,0,0,0
2015-02-26,X (Nov 2015),0.0000,19.5500,19.3000,19.5750,19.3750,-0.2000,0,0,0
2015-02-27,X (Nov 2015),19.1500,19.3000,19.1500,19.3750,19.3000,-0.0750,24,0,0
2015-03-02,X (Nov 2015),19.1700,19.1700,19.0000,19.3000,18.9250,-0.3750,133,0,0
2015-03-03,X (Nov 2015),19.0000,19.2000,16.7500,18.9250,19.0500,0.1250,154,0,0
2015-03-04,X (Nov 2015),19.0700,19.2000,18.9600,19.0500,18.9750,-0.0750,155,0,0
2015-03-05,X (Nov 2015),18.9000,18.9900,18.7500,18.9750,18.8000,-0.1750,130,0,0
2015-03-06,X (Nov 2015),18.7500,19.2000,18.7500,18.8000,19.0750,0.2750,81,0,0
2015-03-09,X (Nov 2015),18.8900,19.0000,18.8800,19.0750,19.0500,-0.0250,56,0,0
2015-03-10,X (Nov 2015),19.0400,19.5700,19.0400,19.0500,19.5500,0.5000,306,0,0
2015-03-11,X (Nov 2015),19.4800,19.7200,19.3800,19.5500,19.7250,0.1750,160,0,0
2015-03-12,X (Nov 2015),19.4600,19.6500,19.1900,19.7250,19.2500,-0.4750,73,0,0
2015-03-13,X (Nov 2015),19.1800,19.7000,19.1800,19.2500,19.7000,0.4500,159,0,0
2015-03-16,X (Nov 2015),19.5000,19.5000,19.1000,19.7000,19.2500,-0.4500,135,0,0
2015-03-17,X (Nov 2015),19.3000,19.4000,19.2000,19.2500,19.2750,0.0250,156,0,0
2015-03-18,X (Nov 2015),19.3500,19.4800,18.9000,19.2750,19.0500,-0.2250,229,0,0
2015-03-19,X (Nov 2015),19.1000,19.3000,19.0000,19.0500,19.1750,0.1250,188,0,0
2015-03-20,X (Nov 2015),19.1500,19.2700,18.9000,19.1750,19.2250,0.0500,454,0,0
2015-03-23,X (Nov 2015),19.0800,19.2500,19.0500,19.2250,19.1750,-0.0500,77,0,0
2015-03-24,X (Nov 2015),19.0500,19.2200,19.0000,19.1750,19.2000,0.0250,174,0,0
2015-03-25,X (Nov 2015),19.2500,19.6000,19.2000,19.2000,19.4750,0.2750,120,0,0
2015-03-26,X (Nov 2015),19.7500,19.9200,19.3500,19.4750,19.3750,-0.1000,295,0,0
2015-03-27,X (Nov 2015),19.3500,19.5000,19.3300,19.3750,19.4000,0.0250,219,0,0
2015-03-30,X (Nov 2015),19.2500,19.4000,19.1400,19.4000,19.3250,-0.0750,427,0,0
2015-03-31,X (Nov 2015),19.3700,19.5800,19.3500,19.3250,19.5250,0.2000,120,0,0
2015-04-01,X (Nov 2015),19.5000,19.7600,19.4500,19.5250,19.6000,0.0750,365,0,0
2015-04-02,X (Nov 2015),19.6100,19.6800,19.4800,19.6000,19.6000,0.0000,635,0,0
2015-04-03,X (Nov 2015),19.6800,19.8500,19.6000,19.6000,19.8500,0.2500,3,0,0
2015-04-06,X (Nov 2015),19.8500,19.9000,19.2600,19.8500,19.3750,-0.2250,189,0,0
2015-04-07,X (Nov 2015),19.4000,19.4000,19.2300,19.3750,19.3250,-0.0500,244,0,0
2015-04-08,X (Nov 2015),19.3500,19.3500,19.1700,19.3250,19.3250,0.0000,280,0,0
2015-04-09,X (Nov 2015),19.4500,19.5000,19.1000,19.3250,19.1250,-0.2000,667,0,0
2015-04-10,X (Nov 2015),19.2000,19.2200,18.6700,19.1250,18.7000,-0.4250,663,0,0
2015-04-13,X (Nov 2015),18.7500,18.9700,18.4500,18.7000,18.9750,0.2750,389,0,0
2015-04-14,X (Nov 2015),18.9800,19.1000,18.8000,18.9750,18.9750,0.0000,966,0,0
2015-04-15,X (Nov 2015),19.0000,19.0500,18.7500,18.9750,18.9250,-0.0500,1627,1,0
2015-04-16,X (Nov 2015),18.8900,19.0500,18.8000,18.9250,18.8750,-0.0500,2436,0,0
2015-04-17,X (Nov 2015),18.8800,19.3100,18.8400,18.8750,19.1250,0.2500,3448,0,0
2015-04-20,X (Nov 2015),18.9500,19.0000,18.8700,19.1250,18.9250,-0.2000,2316,0,0
2015-04-21,X (Nov 2015),18.9200,19.0000,18.7000,18.9250,18.9250,0.0000,961,0,0
