Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2014-11-24,Q (Aug 2015),0.0000,0.0000,18.9500,0,18.9500,0,0,0,0
2014-11-25,Q (Aug 2015),18.9000,18.9500,18.8800,18.9500,18.9500,0.0000,64,0,0
2014-11-26,Q (Aug 2015),18.8500,18.9100,18.8500,18.9500,18.9000,-0.0500,23,0,0
2014-11-28,Q (Aug 2015),18.9500,18.9500,18.8700,18.9000,18.6000,-0.3000,8,0,0
2014-12-01,Q (Aug 2015),19.0000,19.2700,19.0000,18.6000,19.3000,0.7000,128,0,0
2014-12-02,Q (Aug 2015),19.3500,19.3500,18.6500,19.3000,18.6000,-0.7000,85,0,0
2014-12-03,Q (Aug 2015),18.6400,18.7000,18.5500,18.6000,18.7000,0.1000,19,0,0
2014-12-04,Q (Aug 2015),18.7500,18.8600,18.6000,18.7000,18.5500,-0.1500,655,0,0
2014-12-05,Q (Aug 2015),18.5500,18.6000,18.4000,18.5500,18.5500,0.0000,67,0,0
2014-12-08,Q (Aug 2015),18.7000,18.9800,18.6000,18.5500,19.0000,0.4500,119,0,0
2014-12-09,Q (Aug 2015),19.2000,19.3300,18.8400,19.0000,18.9500,-0.0500,49,0,0
2014-12-10,Q (Aug 2015),19.0800,19.7100,19.0000,18.9500,19.7500,0.8000,86,0,0
2014-12-11,Q (Aug 2015),19.5000,20.4200,19.2000,19.7500,20.4500,0.7000,146,0,0
2014-12-12,Q (Aug 2015),20.0700,20.7000,20.0700,20.4500,20.5000,0.0500,488,0,0
2014-12-15,Q (Aug 2015),20.4400,20.5500,19.7900,20.5000,20.4500,-0.0500,863,0,0
2014-12-16,Q (Aug 2015),20.3000,20.9500,19.8000,20.4500,20.9500,0.5000,270,0,0
2014-12-17,Q (Aug 2015),20.7000,20.9000,19.4800,20.9500,19.6500,-1.3000,577,0,0
2014-12-18,Q (Aug 2015),19.5300,19.7200,19.1500,19.6500,19.1500,-0.5000,636,0,0
2014-12-19,Q (Aug 2015),19.1000,19.2000,18.8200,19.1500,18.8500,-0.3000,377,0,0
2014-12-22,Q (Aug 2015),18.9000,18.9500,18.6500,18.8500,18.8000,-0.0500,138,0,0
2014-12-23,Q (Aug 2015),18.7300,19.0000,18.6600,18.8000,18.9000,0.1000,122,0,0
2014-12-24,Q (Aug 2015),18.8500,19.0500,18.8200,18.9000,19.0500,0.1500,76,0,0
2014-12-26,Q (Aug 2015),18.9000,19.1000,18.8300,19.0500,18.8500,-0.2000,144,0,0
2014-12-29,Q (Aug 2015),19.0000,19.0500,18.8500,18.8500,18.8750,0.0250,57,0,0
