Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2016-04-25,F (Jan 2017),0.0000,20.2500,21.0000,0,20.7500,0,0,0,0
2016-04-26,F (Jan 2017),20.5700,20.6300,20.5700,20.7500,20.5000,-0.2500,2,0,2
2016-04-27,F (Jan 2017),20.8500,20.9000,20.3700,20.5000,20.6000,0.1000,14,0,14
2016-04-28,F (Jan 2017),20.4000,20.9000,20.4000,20.6000,20.7750,0.1750,10,0,21
2016-04-29,F (Jan 2017),20.8500,21.1500,20.8500,20.7750,21.0750,0.3000,8,0,29
2016-05-02,F (Jan 2017),20.9500,20.9500,20.9500,21.0750,20.8500,-0.2250,1,0,28
2016-05-03,F (Jan 2017),21.1000,21.1500,21.0500,20.8500,21.1250,0.2750,2,0,30
2016-05-04,F (Jan 2017),21.2500,21.4500,21.2000,21.1250,21.2500,0.1250,4,0,34
2016-05-05,F (Jan 2017),21.0500,21.6000,21.0500,21.2500,21.7500,0.5000,4,0,35
2016-05-06,F (Jan 2017),21.3500,21.4500,21.3000,21.7500,21.4750,-0.2750,1,0,36
2016-05-09,F (Jan 2017),21.2000,21.2000,21.0000,21.4750,21.0750,-0.4000,13,0,48
2016-05-10,F (Jan 2017),20.9000,21.0000,20.7500,21.0750,20.8250,-0.2500,14,0,59
2016-05-11,F (Jan 2017),20.7000,21.0500,20.7000,20.8250,21.1500,0.3250,4,0,61
2016-05-12,F (Jan 2017),20.9900,21.0000,20.9900,21.1500,21.0000,-0.1500,10,0,71
2016-05-13,F (Jan 2017),21.0500,21.2000,20.8400,21.0000,21.2000,0.2000,12,0,76
2016-05-16,F (Jan 2017),20.8700,21.1000,20.8200,21.2000,21.0250,-0.1750,46,0,117
2016-05-17,F (Jan 2017),21.1700,21.5700,21.0000,21.0250,21.2750,0.2500,80,0,156
2016-05-18,F (Jan 2017),21.5500,21.8000,21.4000,21.2750,21.8000,0.5250,397,0,354
2016-05-19,F (Jan 2017),21.7200,22.2000,21.7000,21.8000,21.8500,0.0500,1000,0,993
2016-05-20,F (Jan 2017),21.8500,21.8600,21.5500,21.8500,21.7000,-0.1500,785,0,1407
2016-05-23,F (Jan 2017),21.7400,21.8800,21.4600,21.7000,21.5500,-0.1500,503,0,1613
2016-05-24,F (Jan 2017),21.5500,21.6100,21.0000,21.5500,21.0000,-0.5500,540,0,1888
2016-05-25,F (Jan 2017),20.9500,21.0000,20.7500,21.0000,20.8750,-0.1250,705,0,2263
2016-05-26,F (Jan 2017),20.8800,20.9500,20.7000,20.8750,20.7750,-0.1000,176,0,2288
2016-05-27,F (Jan 2017),20.7300,20.8000,20.5500,20.7750,20.5750,-0.2000,292,0,2427
2016-05-31,F (Jan 2017),20.5000,20.9000,20.5000,20.5750,20.5500,-0.0250,868,0,2845
2016-06-01,F (Jan 2017),20.5700,20.7500,20.5000,20.5500,20.5500,0.0000,179,0,2893
2016-06-02,F (Jan 2017),20.5800,20.8000,20.4500,20.5500,20.5000,-0.0500,180,0,2983
2016-06-03,F (Jan 2017),20.5000,20.9200,20.4000,20.5000,20.4500,-0.0500,561,0,3287
2016-06-06,F (Jan 2017),20.5000,20.7000,20.4500,20.4500,20.5000,0.0500,446,0,3507
2016-06-07,F (Jan 2017),20.5000,20.6200,20.4000,20.5000,20.6000,0.1000,1110,0,4068
2016-06-08,F (Jan 2017),20.6000,20.8200,20.5000,20.6000,20.7500,0.1500,1151,0,4429
2016-06-09,F (Jan 2017),20.8000,21.0500,20.7500,20.7500,21.0250,0.2750,1271,0,4920
2016-06-10,F (Jan 2017),21.0700,21.6500,21.0500,21.0250,21.5250,0.5000,990,0,5304
2016-06-13,F (Jan 2017),21.6500,22.6400,21.6500,21.5250,22.6500,1.1250,1081,0,5650
2016-06-14,F (Jan 2017),22.6000,22.9400,22.2000,22.6500,22.3500,-0.3000,1966,0,5985
2016-06-15,F (Jan 2017),22.5500,22.5500,21.7500,22.3500,22.1250,-0.2250,1543,0,6394
2016-06-16,F (Jan 2017),22.1000,22.9400,21.6500,22.1250,21.8250,-0.3000,1407,0,6667
2016-06-17,F (Jan 2017),21.9000,21.9700,21.6500,21.8250,21.8750,0.0500,1741,0,6911
2016-06-20,F (Jan 2017),21.6500,21.6500,21.0000,21.8750,21.1750,-0.7000,1404,0,7256
2016-06-21,F (Jan 2017),21.0000,21.3200,20.8600,21.1750,21.2250,0.0500,2848,0,8122
2016-06-22,F (Jan 2017),21.1500,21.3400,20.8800,21.2250,21.0250,-0.2000,3399,0,8679
2016-06-23,F (Jan 2017),21.0800,21.0800,20.3000,21.0250,20.3500,-0.6750,3838,0,8763
2016-06-24,F (Jan 2017),20.2900,24.0500,20.1500,20.3500,22.4750,2.1250,6836,0,10248
