Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2016-10-24,N (Jul 2017),0.0000,18.0000,22.4000,0,19.9250,0,0,0,0
2016-10-25,N (Jul 2017),20.0000,20.0000,19.7600,19.9250,19.7250,-0.2000,10,0,9
2016-10-26,N (Jul 2017),19.9000,19.9000,19.9000,19.7250,19.9500,0.2250,1,0,10
2016-10-27,N (Jul 2017),19.9600,20.0600,19.9500,19.9500,20.0000,0.0500,11,0,18
2016-10-28,N (Jul 2017),20.1500,20.3000,20.0900,20.0000,20.1750,0.1750,28,0,36
2016-10-31,N (Jul 2017),20.2000,20.2400,20.1200,20.1750,20.1750,0.0000,18,0,48
2016-11-01,N (Jul 2017),20.1500,20.5600,20.1400,20.1750,20.3500,0.1750,59,0,99
2016-11-02,N (Jul 2017),20.3000,20.4000,20.3000,20.3500,20.4500,0.1000,97,0,194
2016-11-03,N (Jul 2017),20.3800,20.7600,20.3800,20.4500,20.7500,0.3000,100,0,291
2016-11-04,N (Jul 2017),20.8400,20.8400,20.6000,20.7500,20.6000,-0.1500,30,0,321
2016-11-07,N (Jul 2017),20.2500,20.2500,19.7200,20.6000,19.6500,-0.9500,28,0,323
2016-11-08,N (Jul 2017),19.7000,19.7000,19.5300,19.6500,19.6500,0.0000,17,0,327
2016-11-09,N (Jul 2017),19.5500,21.0100,19.5000,19.6500,19.4750,-0.1750,165,0,418
2016-11-10,N (Jul 2017),19.7500,19.8500,19.4000,19.4750,19.8000,0.3250,14,0,419
2016-11-11,N (Jul 2017),19.9700,20.1000,19.8500,19.8000,19.8500,0.0500,47,0,463
2016-11-14,N (Jul 2017),19.8000,20.1500,19.7500,19.8500,19.8750,0.0250,87,0,451
2016-11-15,N (Jul 2017),19.8000,19.9500,19.6800,19.8750,19.9250,0.0500,45,0,475
2016-11-16,N (Jul 2017),19.9500,20.2000,19.9300,19.9250,19.9750,0.0500,470,0,840
2016-11-17,N (Jul 2017),19.9500,19.9900,19.8000,19.9750,19.8000,-0.1750,243,0,957
2016-11-18,N (Jul 2017),19.8500,20.0300,19.7000,19.8000,19.8750,0.0750,470,0,1190
2016-11-21,N (Jul 2017),19.9000,19.9700,19.6600,19.8750,19.7250,-0.1500,217,0,1298
2016-11-22,N (Jul 2017),19.6500,19.8600,19.6500,19.7250,19.7500,0.0250,305,0,1447
2016-11-23,N (Jul 2017),19.8000,19.8700,19.7100,19.7500,19.8250,0.0750,305,0,1588
2016-11-25,N (Jul 2017),19.7500,19.8900,19.7500,19.8250,19.8000,-0.0250,97,0,1634
2016-11-28,N (Jul 2017),19.9000,19.9700,19.8000,19.8000,19.8500,0.0500,156,0,1714
2016-11-29,N (Jul 2017),19.8000,19.9000,19.7600,19.8500,19.8500,0.0000,333,0,1857
2016-11-30,N (Jul 2017),19.7900,19.8700,19.7000,19.8500,19.7750,-0.0750,883,0,2517
2016-12-01,N (Jul 2017),19.8000,20.1000,19.7000,19.7750,19.9250,0.1500,570,0,2779
2016-12-02,N (Jul 2017),19.9500,20.1000,19.8000,19.9250,20.0000,0.0750,302,0,2946
2016-12-05,N (Jul 2017),20.0000,20.1500,19.6500,20.0000,19.6250,-0.3750,398,0,3053
2016-12-06,N (Jul 2017),19.6400,19.6800,19.4500,19.6250,19.4750,-0.1500,390,0,3142
2016-12-07,N (Jul 2017),19.4500,19.6000,19.4000,19.4750,19.5750,0.1000,426,0,3276
2016-12-08,N (Jul 2017),19.5600,19.7600,19.4600,19.5750,19.6500,0.0750,894,0,3629
2016-12-09,N (Jul 2017),19.6700,19.7200,19.5000,19.6500,19.5000,-0.1500,428,0,3900
2016-12-12,N (Jul 2017),19.5000,19.7500,19.4500,19.5000,19.7000,0.2000,383,0,4091
2016-12-13,N (Jul 2017),19.6500,19.7800,19.5700,19.7000,19.6750,-0.0250,602,0,4386
2016-12-14,N (Jul 2017),19.7500,19.8000,19.5000,19.6750,19.5250,-0.1500,220,0,4543
2016-12-15,N (Jul 2017),19.5300,19.6200,19.4300,19.5250,19.5250,0.0000,469,0,4697
2016-12-16,N (Jul 2017),19.5500,19.6500,19.5000,19.5250,19.5500,0.0250,343,0,4859
2016-12-19,N (Jul 2017),19.5500,19.5500,19.3300,19.5500,19.3500,-0.2000,298,0,4946
2016-12-20,N (Jul 2017),19.3600,19.4200,19.2400,19.3500,19.2500,-0.1000,770,0,5155
2016-12-21,N (Jul 2017),19.2500,19.3500,19.1300,19.2500,19.2750,0.0250,1453,0,5825
2016-12-22,N (Jul 2017),19.3400,19.4700,19.2400,19.2750,19.4500,0.1750,1308,0,6365
2016-12-23,N (Jul 2017),19.4500,19.6000,19.4000,19.4500,19.4500,0.0000,671,0,6443
2016-12-27,N (Jul 2017),19.4000,19.4500,19.2500,19.4500,19.2750,-0.1750,654,0,6668
2016-12-28,N (Jul 2017),19.3500,19.5200,19.2500,19.2750,19.4750,0.2000,1660,0,7137
2016-12-29,N (Jul 2017),19.4500,19.6700,19.4000,19.4750,19.5750,0.1000,1534,0,7749
2016-12-30,N (Jul 2017),19.6000,19.8300,19.4000,19.5750,19.6500,0.0750,1842,0,8803
2017-01-03,N (Jul 2017),19.6000,19.6500,19.1500,19.6500,19.1750,-0.4750,1451,0,9400
2017-01-04,N (Jul 2017),19.1500,19.2500,18.7100,19.1750,18.8750,-0.3000,1568,0,9890
2017-01-05,N (Jul 2017),18.8300,19.0500,18.7500,18.8750,18.7750,-0.1000,1082,0,10276
2017-01-06,N (Jul 2017),18.7900,18.8000,18.4800,18.7750,18.6750,-0.1000,1070,0,10346
2017-01-09,N (Jul 2017),18.6500,18.6500,18.4000,18.6750,18.5750,-0.1000,1140,0,10255
2017-01-10,N (Jul 2017),18.6000,18.7500,18.4500,18.5750,18.5750,0.0000,1700,0,10766
2017-01-11,N (Jul 2017),18.5000,18.8000,18.4300,18.5750,18.4250,-0.1500,1836,0,11461
2017-01-12,N (Jul 2017),18.4500,18.8400,18.4000,18.4250,18.6250,0.2000,1417,0,11680
2017-01-13,N (Jul 2017),18.6000,18.7900,18.5000,18.6250,18.7750,0.1500,1613,0,12248
2017-01-17,N (Jul 2017),18.7500,19.0200,18.7000,18.7750,18.8750,0.1000,2204,0,13041
2017-01-18,N (Jul 2017),18.9100,18.9500,18.6300,18.8750,18.8250,-0.0500,7461,0,15609
2017-01-19,N (Jul 2017),18.8100,18.9500,18.6500,18.8250,18.6750,-0.1500,3459,0,16128
2017-01-20,N (Jul 2017),18.6500,18.6900,18.3000,18.6750,18.5250,-0.1500,4658,0,16995
2017-01-23,N (Jul 2017),18.5500,18.6400,18.3000,18.5250,18.3250,-0.2000,2091,0,17336
2017-01-24,N (Jul 2017),18.3000,18.3400,17.7500,18.3250,17.8250,-0.5000,4432,0,18309
2017-01-25,N (Jul 2017),17.8000,17.8500,17.5000,17.8250,17.5750,-0.2500,4437,0,19003
2017-01-26,N (Jul 2017),17.5500,17.7000,17.5000,17.5750,17.6250,0.0500,2172,0,19242
2017-01-27,N (Jul 2017),17.6000,17.7500,17.5500,17.6250,17.6750,0.0500,2442,0,19650
2017-01-30,N (Jul 2017),17.8000,18.1400,17.7000,17.6750,17.7250,0.0500,3759,0,20058
2017-01-31,N (Jul 2017),17.7000,17.9200,17.6000,17.7250,17.6250,-0.1000,1896,0,20391
2017-02-01,N (Jul 2017),17.6000,17.6500,17.3500,17.6250,17.4250,-0.2000,2929,0,20582
2017-02-02,N (Jul 2017),17.4500,17.6500,17.4000,17.4250,17.5750,0.1500,2070,0,20435
2017-02-03,N (Jul 2017),17.6000,17.6500,17.2900,17.5750,17.3750,-0.2000,2636,0,20840
2017-02-06,N (Jul 2017),17.4000,17.4500,17.2500,17.3750,17.4250,0.0500,2263,0,21144
2017-02-07,N (Jul 2017),17.4300,17.5300,17.3200,17.4250,17.4750,0.0500,4531,0,22624
2017-02-08,N (Jul 2017),17.4500,17.6600,17.4500,17.4750,17.5750,0.1000,5211,0,23709
2017-02-09,N (Jul 2017),17.6100,17.6100,17.3500,17.5750,17.3750,-0.2000,4212,0,25073
2017-02-10,N (Jul 2017),17.3600,17.4000,17.2700,17.3750,17.3750,0.0000,4010,0,26268
2017-02-13,N (Jul 2017),17.3700,17.3700,17.1000,17.3750,17.1250,-0.2500,3315,0,26839
2017-02-14,N (Jul 2017),17.1000,17.1500,16.5500,17.1250,16.5250,-0.6000,5436,0,27143
2017-02-15,N (Jul 2017),16.5400,16.6800,16.2500,16.5250,16.2500,-0.2750,13954,0,28487
2017-02-16,N (Jul 2017),16.2500,16.8500,16.2300,16.2500,16.4250,0.1750,8393,0,27984
2017-02-17,N (Jul 2017),16.4000,16.6900,16.3800,16.4250,16.5250,0.1000,2508,0,28242
2017-02-21,N (Jul 2017),16.5500,16.6900,16.3700,16.5250,16.6750,0.1500,4005,0,28665
2017-02-22,N (Jul 2017),16.6900,16.9000,16.6000,16.6750,16.7750,0.1000,4082,0,29570
2017-02-23,N (Jul 2017),16.8000,17.2000,16.7500,16.7750,17.1250,0.3500,8820,0,30980
